unix_time,elapsed_sec,stage,tip_error_mm,orientation_error_deg,gripper_drift_mm,tip_x_mm,tip_y_mm,tip_z_mm,gripper_x_mm,gripper_y_mm,gripper_z_mm
1782501571.032933,21.260261,rotate_to_60deg_about_tip,0.003954,18.9155,10.563059,-24.86681,-115.904262,-12.089152,-5.004054,-108.990552,8.842363
1782501571.042937,21.270265,rotate_to_60deg_about_tip,0.003844,18.905,10.567744,-24.86744,-115.904262,-12.089179,-5.000848,-108.990552,8.838695
1782501571.052889,21.280216,rotate_to_60deg_about_tip,0.003894,18.899,10.5709,-24.867228,-115.904262,-12.089194,-4.998445,-108.990552,8.836599
1782501571.062947,21.290275,rotate_to_60deg_about_tip,0.004007,18.8885,10.576424,-24.866859,-115.904262,-12.089221,-4.994241,-108.990552,8.832931
1782501571.072951,21.300278,rotate_to_60deg_about_tip,0.003907,18.878,10.581109,-24.867489,-115.904262,-12.089248,-4.991037,-108.990552,8.829261
1782501571.082958,21.310285,rotate_to_60deg_about_tip,0.004001,18.867,10.586896,-24.867101,-115.904262,-12.089277,-4.986634,-108.990552,8.825416
1782501571.092948,21.320276,rotate_to_60deg_about_tip,0.004104,18.858,10.59163,-24.866784,-115.904262,-12.0893,-4.983031,-108.990552,8.82227
1782501571.102901,21.330228,rotate_to_60deg_about_tip,0.004007,18.846,10.597104,-24.867361,-115.904262,-12.089332,-4.979229,-108.990552,8.818074
1782501571.112944,21.340272,rotate_to_60deg_about_tip,0.004106,18.8355,10.602628,-24.866991,-115.904262,-12.089359,-4.975028,-108.990552,8.814401
1782501571.12296,21.350287,rotate_to_60deg_about_tip,0.004228,18.8255,10.607888,-24.866639,-115.904262,-12.089385,-4.971028,-108.990552,8.810903
1782501571.132958,21.360286,rotate_to_60deg_about_tip,0.004097,18.8155,10.612309,-24.867287,-115.904262,-12.089412,-4.968028,-108.990552,8.807404
1782501571.142947,21.370274,rotate_to_60deg_about_tip,0.004207,18.8045,10.618096,-24.866899,-115.904262,-12.08944,-4.963629,-108.990552,8.803554
1782501571.152992,21.380319,rotate_to_60deg_about_tip,0.004328,18.795,10.623093,-24.866564,-115.904262,-12.089466,-4.95983,-108.990552,8.800229
1782501571.162894,21.390221,rotate_to_60deg_about_tip,0.004152,18.7895,10.625147,-24.867371,-115.904262,-12.08948,-4.958631,-108.990552,8.798303
1782501571.172961,21.400289,rotate_to_60deg_about_tip,0.001728,18.779,10.627496,-24.868999,-115.904262,-12.086757,-4.956433,-108.990552,8.797377
1782501571.182953,21.41028,rotate_to_60deg_about_tip,0.003366,18.773,10.633281,-24.866789,-115.904262,-12.088524,-4.952036,-108.990552,8.793525
1782501571.192963,21.42029,rotate_to_60deg_about_tip,0.003236,18.7615,10.638492,-24.867384,-115.904262,-12.088554,-4.94844,-108.990552,8.789497
1782501571.202897,21.430224,rotate_to_60deg_about_tip,0.00335,18.751,10.644015,-24.867014,-115.904262,-12.088582,-4.944244,-108.990552,8.785818
1782501571.212907,21.440234,rotate_to_60deg_about_tip,0.003499,18.7405,10.649537,-24.866644,-115.904262,-12.088611,-4.940049,-108.990552,8.782139
1782501571.222945,21.450273,rotate_to_60deg_about_tip,0.003345,18.7295,10.654485,-24.867257,-115.904262,-12.08864,-4.936655,-108.990552,8.778283
1782501571.23296,21.460287,rotate_to_60deg_about_tip,0.00345,18.7205,10.659218,-24.86694,-115.904262,-12.088664,-4.93306,-108.990552,8.775128
1782501571.242967,21.470295,rotate_to_60deg_about_tip,0.00362,18.709,10.665267,-24.866535,-115.904262,-12.088695,-4.928468,-108.990552,8.771096
1782501571.252892,21.48022,rotate_to_60deg_about_tip,0.003436,18.6995,10.669425,-24.8672,-115.904262,-12.088721,-4.925675,-108.990552,8.767764
1782501571.262899,21.490227,rotate_to_60deg_about_tip,0.003564,18.689,10.674948,-24.86683,-115.904262,-12.088749,-4.921483,-108.990552,8.764081
1782501571.272962,21.500289,rotate_to_60deg_about_tip,0.003645,18.6835,10.67784,-24.866636,-115.904262,-12.088764,-4.919288,-108.990552,8.762151
1782501571.282948,21.510275,rotate_to_60deg_about_tip,0.003502,18.672,10.683051,-24.867231,-115.904262,-12.088795,-4.915698,-108.990552,8.758116
1782501571.29296,21.520287,rotate_to_60deg_about_tip,0.003639,18.6605,10.689099,-24.866826,-115.904262,-12.088827,-4.911109,-108.990552,8.75408
1782501571.302952,21.53028,rotate_to_60deg_about_tip,0.003823,18.6485,10.69541,-24.866404,-115.904262,-12.088859,-4.906322,-108.990552,8.749867
1782501571.312897,21.540225,rotate_to_60deg_about_tip,0.003627,18.639,10.699568,-24.867069,-115.904262,-12.088885,-4.903532,-108.990552,8.746531
1782501571.322947,21.550275,rotate_to_60deg_about_tip,0.00377,18.628,10.705353,-24.866682,-115.904262,-12.088916,-4.899145,-108.990552,8.742668
1782501571.33295,21.560277,rotate_to_60deg_about_tip,0.003938,18.6175,10.710875,-24.866312,-115.904262,-12.088944,-4.894958,-108.990552,8.738979
1782501571.342948,21.570275,rotate_to_60deg_about_tip,0.003745,18.607,10.715559,-24.866942,-115.904262,-12.088973,-4.891772,-108.990552,8.73529
1782501571.352954,21.580282,rotate_to_60deg_about_tip,0.003797,18.603,10.717662,-24.866801,-115.904262,-12.088984,-4.890177,-108.990552,8.733885
1782501571.362953,21.590281,rotate_to_60deg_about_tip,0.004003,18.5895,10.724762,-24.866325,-115.904262,-12.089022,-4.884796,-108.990552,8.72914
1782501571.372945,21.600273,rotate_to_60deg_about_tip,0.00381,18.5795,10.729183,-24.866973,-115.904262,-12.089049,-4.88181,-108.990552,8.725624
1782501571.382948,21.610276,rotate_to_60deg_about_tip,0.003958,18.5685,10.734967,-24.866586,-115.904262,-12.08908,-4.877427,-108.990552,8.721756
1782501571.39295,21.620277,rotate_to_60deg_about_tip,0.003813,18.558,10.739651,-24.867216,-115.904262,-12.089109,-4.874244,-108.990552,8.718064
1782501571.402946,21.630274,rotate_to_60deg_about_tip,0.003937,18.547,10.745436,-24.866829,-115.904262,-12.08914,-4.869862,-108.990552,8.714194
1782501571.412952,21.640279,rotate_to_60deg_about_tip,0.004071,18.5375,10.750431,-24.866494,-115.904262,-12.089167,-4.866079,-108.990552,8.710852
1782501571.422944,21.650271,rotate_to_60deg_about_tip,0.003922,18.5265,10.755378,-24.867107,-115.904262,-12.089197,-4.862698,-108.990552,8.706981
1782501571.432945,21.660273,rotate_to_60deg_about_tip,0.004047,18.516,10.760899,-24.866737,-115.904262,-12.089227,-4.858518,-108.990552,8.703285
1782501571.442956,21.670284,rotate_to_60deg_about_tip,0.00394,18.5045,10.766109,-24.867332,-115.904262,-12.089259,-4.85494,-108.990552,8.699236
1782501571.452954,21.680282,rotate_to_60deg_about_tip,0.004022,18.496,10.770578,-24.867033,-115.904262,-12.089283,-4.851557,-108.990552,8.696243
1782501571.462944,21.690272,rotate_to_60deg_about_tip,0.004093,18.49,10.773733,-24.866821,-115.904262,-12.0893,-4.849169,-108.990552,8.69413
1782501571.472945,21.700273,rotate_to_60deg_about_tip,0.004239,18.4795,10.779254,-24.866452,-115.904262,-12.08933,-4.844991,-108.990552,8.690431
1782501571.482945,21.710272,rotate_to_60deg_about_tip,0.004096,18.468,10.784464,-24.867047,-115.904262,-12.089363,-4.841415,-108.990552,8.68638
1782501571.492953,21.72028,rotate_to_60deg_about_tip,0.004224,18.4575,10.789985,-24.866677,-115.904262,-12.089393,-4.837239,-108.990552,8.682679
1782501571.502947,21.730274,rotate_to_60deg_about_tip,0.003127,18.4465,10.794384,-24.867289,-115.904262,-12.088424,-4.833864,-108.990552,8.679802
1782501571.512959,21.740286,rotate_to_60deg_about_tip,0.00327,18.435,10.80043,-24.866885,-115.904262,-12.088457,-4.829291,-108.990552,8.675748
1782501571.522949,21.750277,rotate_to_60deg_about_tip,0.003362,18.429,10.803585,-24.866673,-115.904262,-12.088474,-4.826905,-108.990552,8.673632
1782501571.532953,21.760281,rotate_to_60deg_about_tip,0.003203,18.4185,10.808269,-24.867304,-115.904262,-12.088504,-4.823731,-108.990552,8.669929
1782501571.54295,21.770278,rotate_to_60deg_about_tip,0.003335,18.4075,10.814052,-24.866916,-115.904262,-12.088536,-4.819358,-108.990552,8.666049
1782501571.552955,21.780282,rotate_to_60deg_about_tip,0.003472,18.3985,10.818784,-24.866599,-115.904262,-12.088562,-4.815782,-108.990552,8.662874
1782501571.563042,21.790369,rotate_to_60deg_about_tip,0.003315,18.387,10.823993,-24.867194,-115.904262,-12.088595,-4.812212,-108.990552,8.658816
1782501571.572949,21.800277,rotate_to_60deg_about_tip,0.003375,18.382,10.826622,-24.867018,-115.904262,-12.08861,-4.810226,-108.990552,8.657051
1782501571.582944,21.810272,rotate_to_60deg_about_tip,0.003541,18.3705,10.832667,-24.866613,-115.904262,-12.088643,-4.805657,-108.990552,8.652992
1782501571.592958,21.820286,rotate_to_60deg_about_tip,0.003376,18.3605,10.837088,-24.867261,-115.904262,-12.088672,-4.802685,-108.990552,8.649461
1782501571.602962,21.830289,rotate_to_60deg_about_tip,0.003515,18.349,10.843134,-24.866856,-115.904262,-12.088706,-4.798118,-108.990552,8.6454
1782501571.612942,21.84027,rotate_to_60deg_about_tip,0.003651,18.34,10.847865,-24.86654,-115.904262,-12.088732,-4.794545,-108.990552,8.642221
1782501571.622942,21.85027,rotate_to_60deg_about_tip,0.003438,18.334,10.850183,-24.867328,-115.904262,-12.088749,-4.793163,-108.990552,8.640101
1782501571.632944,21.860271,rotate_to_60deg_about_tip,0.003562,18.323,10.855966,-24.866941,-115.904262,-12.088782,-4.788796,-108.990552,8.636215
1782501571.642945,21.870272,rotate_to_60deg_about_tip,0.00373,18.3115,10.862011,-24.866536,-115.904262,-12.088815,-4.784232,-108.990552,8.632151
1782501571.652946,21.880273,rotate_to_60deg_about_tip,0.003561,18.3015,10.866432,-24.867184,-115.904262,-12.088845,-4.781264,-108.990552,8.628616
1782501571.662952,21.89028,rotate_to_60deg_about_tip,0.003689,18.291,10.871951,-24.866814,-115.904262,-12.088876,-4.777098,-108.990552,8.624904
1782501571.672951,21.900279,rotate_to_60deg_about_tip,0.003574,18.2805,10.876635,-24.867445,-115.904262,-12.088907,-4.773932,-108.990552,8.621191
1782501571.682947,21.910275,rotate_to_60deg_about_tip,0.003694,18.2685,10.882942,-24.867022,-115.904262,-12.088942,-4.769173,-108.990552,8.616946
1782501571.692946,21.920274,rotate_to_60deg_about_tip,0.002836,18.2625,10.885548,-24.866811,-115.904262,-12.08796,-4.766793,-108.990552,8.615824
1782501571.702948,21.930275,rotate_to_60deg_about_tip,0.002688,18.2505,10.891019,-24.867389,-115.904262,-12.087996,-4.763035,-108.990552,8.611578
1782501571.712949,21.940276,rotate_to_60deg_about_tip,0.002813,18.2405,10.896276,-24.867037,-115.904262,-12.088026,-4.759071,-108.990552,8.608039
1782501571.722948,21.950276,rotate_to_60deg_about_tip,0.003012,18.2285,10.902583,-24.866614,-115.904262,-12.088061,-4.754314,-108.990552,8.603791
1782501571.732947,21.960274,rotate_to_60deg_about_tip,0.002822,18.2175,10.907529,-24.867227,-115.904262,-12.088094,-4.750955,-108.990552,8.599897
1782501571.742948,21.970275,rotate_to_60deg_about_tip,0.002962,18.2075,10.912785,-24.866875,-115.904262,-12.088124,-4.746992,-108.990552,8.596355
1782501571.752948,21.980276,rotate_to_60deg_about_tip,0.003054,18.202,10.915676,-24.866681,-115.904262,-12.088141,-4.744813,-108.990552,8.594407
1782501571.76295,21.990278,rotate_to_60deg_about_tip,0.002883,18.191,10.920622,-24.867294,-115.904262,-12.088174,-4.741456,-108.990552,8.590511
1782501571.772954,22.000281,rotate_to_60deg_about_tip,0.003013,18.181,10.925878,-24.866942,-115.904262,-12.088204,-4.737495,-108.990552,8.586968
1782501571.782943,22.010271,rotate_to_60deg_about_tip,0.003186,18.1705,10.931397,-24.866573,-115.904262,-12.088236,-4.733337,-108.990552,8.583247
1782501571.792944,22.020272,rotate_to_60deg_about_tip,0.00302,18.158,10.937131,-24.867133,-115.904262,-12.088274,-4.729387,-108.990552,8.578816
1782501571.80295,22.030278,rotate_to_60deg_about_tip,0.003095,18.1525,10.940022,-24.866939,-115.904262,-12.088291,-4.72721,-108.990552,8.576866
1782501571.81295,22.040277,rotate_to_60deg_about_tip,0.003293,18.1405,10.946328,-24.866517,-115.904262,-12.088327,-4.72246,-108.990552,8.572611
1782501571.822944,22.050272,rotate_to_60deg_about_tip,0.003111,18.129,10.951537,-24.867112,-115.904262,-12.088362,-4.718909,-108.990552,8.568532
1782501571.832948,22.060276,rotate_to_60deg_about_tip,0.003254,18.119,10.956792,-24.86676,-115.904262,-12.088393,-4.714952,-108.990552,8.564985
1782501571.842948,22.070276,rotate_to_60deg_about_tip,0.003437,18.1085,10.962311,-24.86639,-115.904262,-12.088425,-4.710798,-108.990552,8.561259
1782501571.852942,22.08027,rotate_to_60deg_about_tip,0.003235,18.0975,10.967256,-24.867003,-115.904262,-12.088459,-4.707446,-108.990552,8.557356
1782501571.862943,22.090271,rotate_to_60deg_about_tip,0.003393,18.087,10.972774,-24.866634,-115.904262,-12.088491,-4.703294,-108.990552,8.553629
1782501571.872943,22.100271,rotate_to_60deg_about_tip,0.003224,18.077,10.977194,-24.867282,-115.904262,-12.088522,-4.700339,-108.990552,8.550078
1782501571.882943,22.110271,rotate_to_60deg_about_tip,0.00336,18.066,10.982975,-24.866895,-115.904262,-12.088556,-4.69599,-108.990552,8.546172
1782501571.892954,22.120282,rotate_to_60deg_about_tip,0.003459,18.0595,10.986391,-24.866666,-115.904262,-12.088576,-4.693421,-108.990552,8.543864
1782501571.902944,22.130272,rotate_to_60deg_about_tip,0.002336,18.049,10.990523,-24.867296,-115.904262,-12.087608,-4.69027,-108.990552,8.541134
1782501571.912953,22.14028,rotate_to_60deg_about_tip,0.002488,18.039,10.995778,-24.866944,-115.904262,-12.087639,-4.686318,-108.990552,8.537581
1782501571.92295,22.150278,rotate_to_60deg_about_tip,0.00269,18.0285,11.001296,-24.866575,-115.904262,-12.087672,-4.682169,-108.990552,8.53385
1782501571.932967,22.160294,rotate_to_60deg_about_tip,0.002469,18.017,11.006504,-24.86717,-115.904262,-12.087708,-4.678626,-108.990552,8.529762
1782501571.94296,22.170287,rotate_to_60deg_about_tip,0.002641,18.0065,11.012022,-24.866801,-115.904262,-12.087741,-4.674478,-108.990552,8.526029
1782501571.952945,22.180273,rotate_to_60deg_about_tip,0.002462,17.996,11.016704,-24.867431,-115.904262,-12.087774,-4.671332,-108.990552,8.522295
1782501571.962987,22.190315,rotate_to_60deg_about_tip,0.002598,17.9855,11.022221,-24.867062,-115.904262,-12.087807,-4.667186,-108.990552,8.518561
1782501571.97295,22.200277,rotate_to_60deg_about_tip,0.002671,17.981,11.024586,-24.866903,-115.904262,-12.087821,-4.665409,-108.990552,8.51696
1782501571.98295,22.210277,rotate_to_60deg_about_tip,0.001527,17.965,11.029531,-24.869314,-115.904262,-12.086092,-4.662066,-108.990552,8.513047
1782501571.992955,22.220283,rotate_to_60deg_about_tip,0.002655,17.959,11.035311,-24.867129,-115.904262,-12.08789,-4.657724,-108.990552,8.509133
1782501572.002949,22.230276,rotate_to_60deg_about_tip,0.00273,17.954,11.037938,-24.866953,-115.904262,-12.087906,-4.655751,-108.990552,8.507353
1782501572.012947,22.240274,rotate_to_60deg_about_tip,0.002927,17.943,11.043718,-24.866566,-115.904262,-12.087941,-4.65141,-108.990552,8.503438
1782501572.022949,22.250276,rotate_to_60deg_about_tip,0.002728,17.9315,11.048926,-24.867161,-115.904262,-12.087977,-4.647873,-108.990552,8.499343
1782501572.032948,22.260276,rotate_to_60deg_about_tip,0.002889,17.921,11.054443,-24.866792,-115.904262,-12.08801,-4.643731,-108.990552,8.495604
1782501572.042948,22.270276,rotate_to_60deg_about_tip,0.003097,17.91,11.060222,-24.866405,-115.904262,-12.088045,-4.639393,-108.990552,8.491686
1782501572.052946,22.280273,rotate_to_60deg_about_tip,0.002864,17.8995,11.064905,-24.867036,-115.904262,-12.088079,-4.636252,-108.990552,8.487946
1782501572.062949,22.290277,rotate_to_60deg_about_tip,0.002949,17.894,11.067794,-24.866842,-115.904262,-12.088096,-4.634084,-108.990552,8.485986
1782501572.072965,22.300293,rotate_to_60deg_about_tip,0.003148,17.883,11.073573,-24.866455,-115.904262,-12.088132,-4.629747,-108.990552,8.482066
1782501572.082948,22.310275,rotate_to_60deg_about_tip,0.00293,17.8725,11.078256,-24.867086,-115.904262,-12.088165,-4.626608,-108.990552,8.478324
1782501572.092949,22.320277,rotate_to_60deg_about_tip,0.003101,17.8615,11.084035,-24.866699,-115.904262,-12.088201,-4.622273,-108.990552,8.474402
1782501572.102943,22.330271,rotate_to_60deg_about_tip,0.002939,17.8505,11.08898,-24.867312,-115.904262,-12.088236,-4.618939,-108.990552,8.470479
1782501572.112896,22.340224,rotate_to_60deg_about_tip,0.00309,17.839,11.095021,-24.866907,-115.904262,-12.088273,-4.614408,-108.990552,8.466378
1782501572.122945,22.350272,rotate_to_60deg_about_tip,0.003266,17.8285,11.100538,-24.866538,-115.904262,-12.088307,-4.610273,-108.990552,8.462632
1782501572.132948,22.360275,rotate_to_60deg_about_tip,0.003076,17.818,11.10522,-24.867168,-115.904262,-12.088341,-4.607137,-108.990552,8.458886
1782501572.142945,22.370273,rotate_to_60deg_about_tip,0.0023,17.8085,11.109659,-24.866834,-115.904262,-12.087372,-4.603397,-108.990552,8.456495
1782501572.152947,22.380274,rotate_to_60deg_about_tip,0.002108,17.797,11.114866,-24.867429,-115.904262,-12.087409,-4.599869,-108.990552,8.45239
1782501572.162899,22.390226,rotate_to_60deg_about_tip,0.002168,17.7925,11.11723,-24.867271,-115.904262,-12.087424,-4.598098,-108.990552,8.450784
1782501572.172945,22.400273,rotate_to_60deg_about_tip,0.002353,17.7815,11.123008,-24.866884,-115.904262,-12.08746,-4.593768,-108.990552,8.446856
1782501572.182948,22.410276,rotate_to_60deg_about_tip,0.002539,17.7725,11.127736,-24.866568,-115.904262,-12.087489,-4.590226,-108.990552,8.443642
1782501572.192948,22.420276,rotate_to_60deg_about_tip,0.002293,17.7615,11.132681,-24.867181,-115.904262,-12.087525,-4.586898,-108.990552,8.439713
1782501572.202964,22.430291,rotate_to_60deg_about_tip,0.002475,17.751,11.138196,-24.866811,-115.904262,-12.08756,-4.582767,-108.990552,8.435961
1782501572.212896,22.440223,rotate_to_60deg_about_tip,0.002279,17.741,11.142616,-24.86746,-115.904262,-12.087593,-4.579833,-108.990552,8.432388
1782501572.222946,22.450274,rotate_to_60deg_about_tip,0.002453,17.7285,11.149182,-24.86702,-115.904262,-12.087634,-4.574917,-108.990552,8.42792
1782501572.23294,22.460268,rotate_to_60deg_about_tip,0.002658,17.7175,11.154959,-24.866633,-115.904262,-12.08767,-4.570592,-108.990552,8.423988
1782501572.242944,22.470271,rotate_to_60deg_about_tip,0.002444,17.7065,11.159904,-24.867246,-115.904262,-12.087707,-4.567268,-108.990552,8.420054
1782501572.252947,22.480274,rotate_to_60deg_about_tip,0.002502,17.7025,11.162005,-24.867105,-115.904262,-12.08772,-4.565695,-108.990552,8.418624
1782501572.262924,22.490252,rotate_to_60deg_about_tip,0.002692,17.6915,11.167783,-24.866718,-115.904262,-12.087756,-4.561372,-108.990552,8.414689
1782501572.272943,22.50027,rotate_to_60deg_about_tip,0.002498,17.681,11.172465,-24.867349,-115.904262,-12.087791,-4.558246,-108.990552,8.410933
1782501572.282954,22.510281,rotate_to_60deg_about_tip,0.002646,17.6705,11.17798,-24.86698,-115.904262,-12.087826,-4.55412,-108.990552,8.407176
1782501572.292945,22.520272,rotate_to_60deg_about_tip,0.002856,17.659,11.18402,-24.866575,-115.904262,-12.087865,-4.549602,-108.990552,8.40306
1782501572.302956,22.530284,rotate_to_60deg_about_tip,0.002647,17.648,11.188964,-24.867188,-115.904262,-12.087901,-4.546282,-108.990552,8.399122
1782501572.312966,22.540294,rotate_to_60deg_about_tip,0.002744,17.6415,11.192378,-24.86696,-115.904262,-12.087923,-4.543729,-108.990552,8.396795
1782501572.322955,22.550282,rotate_to_60deg_about_tip,0.002931,17.631,11.197893,-24.866591,-115.904262,-12.087958,-4.539606,-108.990552,8.393035
1782501572.332952,22.56028,rotate_to_60deg_about_tip,0.002727,17.6205,11.202574,-24.867221,-115.904262,-12.087994,-4.536484,-108.990552,8.389274
1782501572.342944,22.570271,rotate_to_60deg_about_tip,0.002882,17.61,11.208089,-24.866852,-115.904262,-12.088029,-4.532363,-108.990552,8.385513
1782501572.352886,22.580214,rotate_to_60deg_about_tip,0.003085,17.599,11.213866,-24.866465,-115.904262,-12.088066,-4.528045,-108.990552,8.381571
1782501572.36295,22.590278,rotate_to_60deg_about_tip,0.002853,17.5895,11.218022,-24.867131,-115.904262,-12.088098,-4.525318,-108.990552,8.378167
1782501572.373053,22.60038,rotate_to_60deg_about_tip,0.002147,17.5785,11.223246,-24.866744,-115.904262,-12.087136,-4.521002,-108.990552,8.375224
1782501572.382947,22.610274,rotate_to_60deg_about_tip,0.002241,17.5745,11.225346,-24.866604,-115.904262,-12.087149,-4.519433,-108.990552,8.37379
1782501572.392947,22.620275,rotate_to_60deg_about_tip,0.001186,17.557,11.230815,-24.869145,-115.904262,-12.085236,-4.515726,-108.990552,8.369487
1782501572.402948,22.630275,rotate_to_60deg_about_tip,0.002206,17.551,11.236855,-24.866777,-115.904262,-12.087229,-4.511216,-108.990552,8.365363
1782501572.412948,22.640275,rotate_to_60deg_about_tip,0.002343,17.545,11.240005,-24.866566,-115.904262,-12.087249,-4.508863,-108.990552,8.36321
1782501572.422948,22.650275,rotate_to_60deg_about_tip,0.002055,17.535,11.244424,-24.867215,-115.904262,-12.087284,-4.505943,-108.990552,8.359623
1782501572.432968,22.660295,rotate_to_60deg_about_tip,0.002269,17.5235,11.250463,-24.86681,-115.904262,-12.087323,-4.501435,-108.990552,8.355496
1782501572.442951,22.670279,rotate_to_60deg_about_tip,0.002482,17.514,11.255452,-24.866476,-115.904262,-12.087356,-4.497711,-108.990552,8.352087
1782501572.452949,22.680276,rotate_to_60deg_about_tip,0.002196,17.5035,11.260133,-24.867107,-115.904262,-12.087392,-4.494597,-108.990552,8.348318
1782501572.462948,22.690275,rotate_to_60deg_about_tip,0.002407,17.4925,11.265909,-24.86672,-115.904262,-12.087429,-4.490287,-108.990552,8.344368
1782501572.472949,22.700277,rotate_to_60deg_about_tip,0.002646,17.482,11.271423,-24.866351,-115.904262,-12.087466,-4.486174,-108.990552,8.340597
1782501572.482889,22.710217,rotate_to_60deg_about_tip,0.002366,17.4705,11.276629,-24.866947,-115.904262,-12.087505,-4.48267,-108.990552,8.336467
1782501572.492949,22.720277,rotate_to_60deg_about_tip,0.002556,17.461,11.281617,-24.866613,-115.904262,-12.087538,-4.47895,-108.990552,8.333054
1782501572.50295,22.730278,rotate_to_60deg_about_tip,0.002326,17.45,11.286561,-24.867226,-115.904262,-12.087576,-4.475643,-108.990552,8.329101
1782501572.512963,22.74029,rotate_to_60deg_about_tip,0.002404,17.445,11.289187,-24.86705,-115.904262,-12.087594,-4.473685,-108.990552,8.327304
1782501572.522948,22.750275,rotate_to_60deg_about_tip,0.00261,17.434,11.294962,-24.866663,-115.904262,-12.087632,-4.46938,-108.990552,8.32335
1782501572.532948,22.760276,rotate_to_60deg_about_tip,0.002394,17.4235,11.299643,-24.867294,-115.904262,-12.087668,-4.46627,-108.990552,8.319575
1782501572.542948,22.770275,rotate_to_60deg_about_tip,0.002556,17.413,11.305156,-24.866925,-115.904262,-12.087705,-4.462162,-108.990552,8.3158
1782501572.552951,22.780279,rotate_to_60deg_about_tip,0.002749,17.403,11.310407,-24.866574,-115.904262,-12.08774,-4.458249,-108.990552,8.312203
1782501572.562949,22.790276,rotate_to_60deg_about_tip,0.002517,17.393,11.314825,-24.867222,-115.904262,-12.087775,-4.455338,-108.990552,8.308606
1782501572.572953,22.80028,rotate_to_60deg_about_tip,0.002683,17.3825,11.320338,-24.866853,-115.904262,-12.087812,-4.451231,-108.990552,8.304828
1782501572.582891,22.810219,rotate_to_60deg_about_tip,0.002535,17.371,11.325544,-24.867449,-115.904262,-12.087852,-4.447734,-108.990552,8.30069
1782501572.592952,22.820279,rotate_to_60deg_about_tip,0.002678,17.36,11.33132,-24.867062,-115.904262,-12.087891,-4.443434,-108.990552,8.29673
1782501572.60289,22.830218,rotate_to_60deg_about_tip,0.002838,17.3505,11.336307,-24.866728,-115.904262,-12.087925,-4.43972,-108.990552,8.29331
1782501572.612956,22.840283,rotate_to_60deg_about_tip,0.002609,17.345,11.338363,-24.867535,-115.904262,-12.087944,-4.43857,-108.990552,8.29133
1782501572.622944,22.850272,rotate_to_60deg_about_tip,0.00273,17.3345,11.343876,-24.867166,-115.904262,-12.087981,-4.434467,-108.990552,8.287548
1782501572.632945,22.860272,rotate_to_60deg_about_tip,0.002895,17.324,11.349388,-24.866796,-115.904262,-12.088018,-4.430364,-108.990552,8.283766
1782501572.642941,22.870268,rotate_to_60deg_about_tip,0.002738,17.3135,11.354069,-24.867427,-115.904262,-12.088056,-4.427262,-108.990552,8.279984
1782501572.652949,22.880277,rotate_to_60deg_about_tip,0.00287,17.303,11.359581,-24.867058,-115.904262,-12.088093,-4.423161,-108.990552,8.2762
1782501572.662963,22.89029,rotate_to_60deg_about_tip,0.003041,17.2925,11.365093,-24.866689,-115.904262,-12.08813,-4.41906,-108.990552,8.272416
1782501572.67295,22.900278,rotate_to_60deg_about_tip,0.002859,17.283,11.369249,-24.867355,-115.904262,-12.088164,-4.41635,-108.990552,8.268991
1782501572.682885,22.910213,rotate_to_60deg_about_tip,0.003003,17.272,11.375024,-24.866969,-115.904262,-12.088204,-4.412056,-108.990552,8.265025
1782501572.692947,22.920274,rotate_to_60deg_about_tip,0.00317,17.262,11.380273,-24.866617,-115.904262,-12.088239,-4.408152,-108.990552,8.261419
1782501572.702945,22.930272,rotate_to_60deg_about_tip,0.003006,17.2505,11.385479,-24.867213,-115.904262,-12.088281,-4.404664,-108.990552,8.257271
1782501572.712945,22.940273,rotate_to_60deg_about_tip,0.002269,17.239,11.390959,-24.866809,-115.904262,-12.087322,-4.400177,-108.990552,8.254122
1782501572.722949,22.950276,rotate_to_60deg_about_tip,0.002064,17.228,11.395902,-24.867422,-115.904262,-12.087362,-4.396885,-108.990552,8.250153
1782501572.732947,22.960275,rotate_to_60deg_about_tip,0.002126,17.2235,11.398264,-24.867264,-115.904262,-12.087378,-4.39513,-108.990552,8.248529
1782501572.74294,22.970268,rotate_to_60deg_about_tip,0.002319,17.2125,11.404038,-24.866878,-115.904262,-12.087418,-4.39084,-108.990552,8.244558
1782501572.752955,22.980282,rotate_to_60deg_about_tip,0.002521,17.203,11.409025,-24.866544,-115.904262,-12.087452,-4.387135,-108.990552,8.241129
1782501572.76295,22.990278,rotate_to_60deg_about_tip,0.002278,17.1915,11.41423,-24.86714,-115.904262,-12.087494,-4.383651,-108.990552,8.236976
1782501572.773003,23.000331,rotate_to_60deg_about_tip,0.00246,17.1815,11.419479,-24.866788,-115.904262,-12.08753,-4.379752,-108.990552,8.233364
1782501572.782888,23.010215,rotate_to_60deg_about_tip,0.002575,17.176,11.422366,-24.866595,-115.904262,-12.08755,-4.377609,-108.990552,8.231378
1782501572.792961,23.020288,rotate_to_60deg_about_tip,0.002345,17.165,11.427309,-24.867208,-115.904262,-12.08759,-4.374322,-108.990552,8.227404
1782501572.802949,23.030276,rotate_to_60deg_about_tip,0.002514,17.155,11.432557,-24.866857,-115.904262,-12.087626,-4.370425,-108.990552,8.22379
1782501572.812945,23.040272,rotate_to_60deg_about_tip,0.00236,17.143,11.438025,-24.867435,-115.904262,-12.08767,-4.36675,-108.990552,8.219453
